1839, 1974, 49746.000000,0.018928
1839, 3354, 32012.000000,0.012180
1839, 2429, 45277.000000,0.017228
1863, 3384, 30648.000000,0.011661
1897, 2640, 43916.000000,0.016710
1920, 1940, 99065.000000,0.037694
1920, 2815, 50058.000000,0.019047
1920, 3061, 48178.000000,0.018331
1920, 3321, 107889.000000,0.041051
1920, 3347, 66827.000000,0.025427
1920, 1936, 26639.000000,0.010136
1920, 2936, 29305.000000,0.011150
1935, 2803, 89369.000000,0.034004
1935, 1936, 31289.000000,0.011905
1935, 1957, 36446.000000,0.013867
1935, 2030, 34944.000000,0.013296
1935, 2448, 33332.000000,0.012683
1935, 2541, 33976.000000,0.012928
1935, 2936, 36389.000000,0.013846
1935, 3056, 31010.000000,0.011799
1935, 3452, 33471.000000,0.012735
1936, 2936, 152585.000000,0.058058
1936, 1957, 92772.000000,0.035299
1936, 2030, 37239.000000,0.014169
1936, 2448, 43549.000000,0.016570
1936, 2541, 39441.000000,0.015007
1936, 2803, 39961.000000,0.015205
1936, 3056, 113143.000000,0.043050
1936, 3452, 37959.000000,0.014443
1937, 2817, 28680.000000,0.010913
1940, 2815, 44292.000000,0.016853
1940, 3061, 40653.000000,0.015468
1940, 3321, 74951.000000,0.028518
1940, 3347, 52318.000000,0.019907
1940, 2010, 26400.000000,0.010045
1954, 2196, 39939.000000,0.015197
1954, 2736, 30478.000000,0.011597
1954, 3387, 33251.000000,0.012652
1957, 2030, 49856.000000,0.018970
1957, 2448, 51988.000000,0.019781
1957, 2541, 38148.000000,0.014515
1957, 2803, 37931.000000,0.014432
1957, 2936, 103214.000000,0.039272
1957, 3056, 82446.000000,0.031370
1957, 3452, 35394.000000,0.013467
1961, 2972, 47266.000000,0.017984
1964, 2146, 56386.000000,0.021454
1964, 2279, 57533.000000,0.021891
1964, 2735, 50281.000000,0.019132
1965, 2197, 48296.000000,0.018376
1965, 2281, 44649.000000,0.016989
1965, 2737, 52438.000000,0.019952
1965, 3388, 51628.000000,0.019644
1974, 2429, 27554.000000,0.010484
2009, 2010, 102016.000000,0.038816
2009, 2255, 77742.000000,0.029580
2009, 3354, 35567.000000,0.013533
2009, 2448, 30522.000000,0.011613
2009, 2815, 35131.000000,0.013367
2009, 3061, 29899.000000,0.011376
2010, 2255, 62003.000000,0.023592
2010, 2815, 42748.000000,0.016265
2010, 3061, 32424.000000,0.012337
2010, 2448, 29969.000000,0.011403
2010, 3347, 30175.000000,0.011481
2010, 2030, 26486.000000,0.010078
2010, 3354, 39577.000000,0.015059
2010, 2380, 31497.000000,0.011984
2030, 2380, 34899.000000,0.013279
2030, 2448, 132672.000000,0.050481
2030, 2752, 31331.000000,0.011921
2030, 3354, 40249.000000,0.015314
2030, 2541, 58376.000000,0.022212
2030, 2803, 45031.000000,0.017134
2030, 2936, 46723.000000,0.017778
2030, 3056, 39300.000000,0.014953
2030, 3452, 52325.000000,0.019909
2030, 3347, 30788.000000,0.011715
2030, 3078, 38856.000000,0.014784
2030, 2428, 28874.000000,0.010986
2032, 2033, 34544.000000,0.013144
2058, 2065, 34938.000000,0.013294
2087, 2802, 63386.000000,0.024118
2087, 2448, 27769.000000,0.010566
2087, 2541, 36022.000000,0.013706
2087, 3452, 34961.000000,0.013302
2145, 2164, 40290.000000,0.015330
2145, 2733, 40499.000000,0.015410
2146, 2279, 48980.000000,0.018637
2146, 2735, 56430.000000,0.021471
2164, 2733, 36516.000000,0.013894
2195, 2280, 41240.000000,0.015692
2195, 2734, 35420.000000,0.013477
2195, 3414, 46937.000000,0.017859
2196, 2736, 36000.000000,0.013698
2196, 3387, 41245.000000,0.015693
